"","company","company_location","review_date","country_of_bean_origin","specific_bean_origin_or_bar_name","cocoa_percent","rating","counts_of_ingredients","bean","cocoa_butter","vanila","lecithin","salt","sugar","sweetener_without_sugar","first_taste","second_taste","third_taste"
"1783","Santander (Compania Nacional)","Colombia",2006,"Colombia","Colombian Dark",70,3.75,5,"1","1","1","1","0","1","0","rustic","cherry","marshmallow"
"1784","Santander (Compania Nacional)","Colombia",2006,"Colombia","Colombian",65,3,5,"1","1","1","1","0","1","0","sweet","cherry","marshmallow"
"1785","Santander (Compania Nacional)","Colombia",2006,"Colombia","Colombian Semi Dark",53,2,5,"1","1","1","1","0","1","0","too sweet","candy-like",NA
"1786","Santander (Compania Nacional)","Colombia",2009,"Colombia","Colombian w/ nibs",70,3,5,"1","1","1","1","0","1","0","sweet","marshmallow",NA
"1787","Santander (Compania Nacional)","Colombia",2009,"Colombia","Colombian 2008",75,2.75,3,"1","0","0","1","0","1","0","roasty","rich cocoa","marshmallow"
"1788","Santome","France",2011,"Sao tome","Sao Tome",70,2.75,5,"1","1","1","1","0","1","0","perfume","vanilla",NA
"1789","Scharffen Berger","U.S.A",2006,"Blend","Bittersweet",70,3.5,5,"1","1","1","1","0","1","0","cherry","mild bitter",NA
"1790","Scharffen Berger","U.S.A",2006,"Blend","Semisweet",62,3,5,"1","1","1","1","0","1","0","tobacco","sweet","dairy"
"1791","Scharffen Berger","U.S.A",2006,"Blend","Extra Dark",82,2,5,"1","1","1","1","0","1","0","dry","bitter","poor aftertaste"
"1792","Scharffen Berger","U.S.A",2006,"Blend","Kumasi Sambirano, Ghana & Madagascar",68,2,5,"1","1","1","1","0","1","0","fruity","smokey","burnt"
"1793","Scharffen Berger","U.S.A",2006,"Jamaica","Jamaica a l'ancienne",70,2,5,"1","1","1","1","0","1","0","fresh nibs","chocolate base off",NA
"1794","Scharffen Berger","U.S.A",2007,"Venezuela","Cuyagua",75,3.75,5,"1","1","1","1","0","1","0","complex","strawberry","tart"
"1795","Scharffen Berger","U.S.A",2007,"Blend","Las Islas, Carribean(DR/Jam/Tri)",72,3,5,"1","1","1","1","0","1","0","strong smokey tobacco",NA,NA
"1796","Scharffen Berger","U.S.A",2007,"Blend","Nibby",62,3,5,"1","1","1","1","0","1","0","sweet","base cocoa",NA
"1797","Scharffen Berger","U.S.A",2007,"Blend","Antilles (Trin/Gren/DR/Ven)",75,3,5,"1","1","1","1","0","1","0","smooth","complex","cocoa base"
"1798","Scharffen Berger","U.S.A",2008,"Blend","Finisterra, Ven., Trinidad, Mad.",72,3,5,"1","1","1","1","0","1","0","grassy","black pepper","smoke"
"1799","Scharffen Berger","U.S.A",2009,"Ghana","Asante",65,4,5,"1","1","1","1","0","1","0","simple","delicate cocoa","long"
"1800","Scharffen Berger","U.S.A",2009,"Brazil","Tome Acu",68,3.75,5,"1","1","1","1","0","1","0","smooth","tart","earthy"
"1801","Scharffen Berger","U.S.A",2009,"Vietnam","Ben Tre",72,3.75,5,"1","1","1","1","0","1","0","creamy","grassy","banana"
"1802","Scharffen Berger","U.S.A",2010,"Madagascar","Amina",65,3.75,5,"1","1","1","1","0","1","0","clingy","subtle","tangy"
"1803","Scharffen Berger","U.S.A",2010,"Grenada","Camahogne",68,3.5,5,"1","1","1","1","0","1","0","smooth","grassy","minty"
"1804","Scharffen Berger","U.S.A",2011,"Papua new guinea","Markham Valley",68,3.75,5,"1","1","1","1","0","1","0","cherry","wine","rich"
"1805","Scharffen Berger","U.S.A",2012,"Peru","San Juan de Cheni",78,4,4,"1","1","0","1","0","1","0","banana","pear","spice"
"1806","Seaforth","U.k.",2015,"Dominican republic","Dominican Republic",70,2.75,2,"1","0","0","0","0","1","0","rustic","vegetal","earthy"
"1807","Seaforth","U.k.",2015,"Grenada","Grenada",70,2.75,2,"1","0","0","0","0","1","0","off","sweet","orange"
"1808","Seahorse","U.S.A",2018,"Tanzania","Kokoa Kamili",70,3.25,2,"1","0","0","0","0","1","0","sticky","cherry","cocoa"
"1809","Seahorse","U.S.A",2018,"Dominican republic","Zorzal",70,3,2,"1","0","0","0","0","1","0","earthy","mild fruit","sticky"
"1810","Seahorse","U.S.A",2018,"Honduras","Wampusirpi",70,2.75,2,"1","0","0","0","0","1","0","dry","earthy","surface mark"
"1811","Seahorse","U.S.A",2019,"Uganda","Semulivi Forest",70,3.5,2,"1","0","0","0","0","1","0","cocoa","roasty","sticky"
"1812","Seahorse","U.S.A",2019,"Fiji","Matasawalevu",70,2.75,2,"1","0","0","0","0","1","0","sharp","raw","metallic"
"1813","Shane Chocolate Works","U.S.A",2019,"Belize","Belize",70,3.5,3,"1","1","0","0","0","1","0","full cocoa flavor",NA,NA
"1814","Shane Chocolate Works","U.S.A",2019,"Guatemala","Guatemala",70,3,3,"1","1","0","0","0","1","0","spicy","rich cocoa","sweet"
"1815","Shane Chocolate Works","U.S.A",2019,"Colombia","Colombia",70,3,3,"1","1","0","0","0","1","0","black pepper","astringent",NA
"1816","Shark Mountain","U.S.A",2014,"Belize","Belize, 2013",72,3.25,2,"1","0","0","0","0","1","0","fruity","blueberry",NA
"1817","Shark Mountain","U.S.A",2014,"Ecuador","Ecuador",75,3,2,"1","0","0","0","0","1","0","coffee","nutty",NA
"1818","Shark Mountain","U.S.A",2015,"Papua new guinea","Papua New Guinea",73,3.5,2,"1","0","0","0","0","1","0","chewy","smoke","fruit"
"1819","Shark Mountain","U.S.A",2015,"Dominican republic","ROIG",74,3.5,2,"1","0","0","0","0","1","0","grapes","tangy","cocoa"
"1820","Shark Mountain","U.S.A",2015,"Jamaica","Jamaica",72,3.25,2,"1","0","0","0","0","1","0","sticky","dried fruit","smoke"
"1821","Shark Mountain","U.S.A",2015,"Venezuela","Cuyagua",77,2.75,2,"1","0","0","0","0","1","0","smoked ham","tangy","berry"
"1822","Shark's","U.S.A",2011,"U.s.a.","Hawai'i Island, Hilo, w/ added cocoa butter",73,2.5,4,"1","1","1","0","0","1","0","perfume","floral","chemical"
"1823","Shark's","U.S.A",2011,"U.s.a.","Hawai'i Island, Hilo",73,2,4,"1","1","1","0","0","1","0","sticky","earthy","medicinal"
"1824","Shattell","Peru",2011,"Peru","Porcelana",75,3.5,3,"1","1","0","0","0","1","0","strong spice","perfume","roasty"
"1825","Shattell","Peru",2016,"Peru","Tingo Maria",70,3.25,3,"1","1","0","0","0","1","0","earthy","roasty","vegetal"
"1826","Sibu","Costa rica",2015,"Costa rica","Oscuro",70,3.5,3,"1","1","0","0","0","1","0","gritty","bold","black pepper"
"1827","Sibu","Costa rica",2015,"Costa rica","Oro",82,3.25,3,"1","1","0","0","0","1","0","gritty","fatty","coffee"
"1828","Silvio Bessone","Italy",2011,"Sao tome","Trintade, Sao Tome",65,3.25,4,"1","1","0","0","1","1","0","nutty","salty",NA
"1829","Silvio Bessone","Italy",2011,"Brazil","Bahia, Scavina",60,3.25,4,"1","1","0","0","1","1","0","fatty","sweet","salty"
"1830","Silvio Bessone","Italy",2011,"Belize","Maya Belize",67,3,4,"1","1","0","0","1","1","0","fatty","cocoa","spicy"
"1831","Silvio Bessone","Italy",2011,"Colombia","Porcelana, Colombia, Amazonas",68,3,4,"1","1","0","0","1","1","0","fatty","salty","caramel"
"1832","Sirene","Canada",2014,"Madagascar","Somia Plantation, 2012",67,3.75,3,"1","1","0","0","0","1","0","tart","sweet edge",NA
"1833","Sirene","Canada",2014,"Madagascar","Somia Plantation, 2012",73,3.75,3,"1","1","0","0","0","1","0","intense fruity","mild sour",NA
"1834","Sirene","Canada",2014,"Ecuador","Camino Verde P., Balao, Guayas",73,3.75,3,"1","1","0","0","0","1","0","intense","rich","burnt"
"1835","Sirene","Canada",2015,"Guatemala","Lachua w/ maple sugar, batch 5",73,3.25,2,"1","0","0","0","0","0","1","waxy","maple","flat"
"1836","Sirene","Canada",2015,"Haiti","Pisa",73,3.25,2,"1","0","0","0","0","1","0","oily","medium roasted cocoa",NA
"1837","Sirene","Canada",2015,"Madagascar","Somia Plantation, 2012",100,3,1,"1","0","0","0","0","0","0","creamy","tart","bitter"
"1838","Sirene","Canada",2015,"Ecuador","Camino Verde P., Balao, Guayas, 2012",100,3,1,"1","0","0","0","0","0","0","floral","bourbon","bitter"
"1839","Sirene","Canada",2015,"Guatemala","Lachua w/ cane sugar",73,3,2,"1","0","0","0","0","1","0","waxy","earthy","cocoa"
"1840","Sirene","Canada",2016,"Ecuador","Esmeraldas, Salazar Farm",73,3.75,2,"1","0","0","0","0","1","0","rich cocoa","spicy",NA
"1841","Sirene","Canada",2016,"Bolivia","Wild Bolivia",73,3.5,2,"1","0","0","0","0","1","0","sticky","raisins","fudgey"
"1842","Sirene","Canada",2016,"Tanzania","Kokoa Kamili Coop",73,3.5,2,"1","0","0","0","0","1","0","basic cocoa","gateway",NA
"1843","Sirene","Canada",2017,"Peru","Tingo Maria",73,3.75,2,"1","0","0","0","0","1","0","caramel","anise","dried fruit"
"1844","Sjolinds","U.S.A",2015,"Nicaragua","Nicaragua, lot N510",72,3,3,"1","1","0","0","0","1","0","mild","nutty","vanilla"
"1845","Sjolinds","U.S.A",2015,"Ghana","Ghana",70,2.75,4,"1","1","1","0","0","1","0","sweet","vanilla","cocoa"
"1846","Smooth Chocolator, The","Australia",2015,"Ecuador","Camino Verde",72,4,3,"1","1","0","0","0","1","0","creamy","pistachio","floral"
"1847","Smooth Chocolator, The","Australia",2015,"Tanzania","Kokoa Kamili",67,3.75,3,"1","1","0","0","0","1","0","bold cherry","rich cooa",NA
"1848","Smooth Chocolator, The","Australia",2015,"Trinidad","San Juan Estate",70,3.75,3,"1","1","0","0","0","1","0","cigar","tobacco","grass"
"1849","Smooth Chocolator, The","Australia",2015,"Venezuela","Chuao, batch 3",70,3.75,3,"1","1","0","0","0","1","0","mild cacao and fruit notes",NA,NA
"1850","Smooth Chocolator, The","Australia",2015,"Madagascar","Akesson's Estate",70,3.5,3,"1","1","0","0","0","1","0","few grits","bold","dark berry"
"1851","Smooth Chocolator, The","Australia",2015,"Papua new guinea","Papua New Guinea, triple roast, batch 1",65,3.5,3,"1","1","0","0","0","1","0","smokey","tart","astringent"
"1852","Smooth Chocolator, The","Australia",2015,"Madagascar","Akesson's Estate",65,3.25,3,"1","1","0","0","0","1","0","few grits","sweet","orange"
"1853","Smooth Chocolator, The","Australia",2015,"Peru","Maranon, batch 2",67,3,3,"1","1","0","0","0","1","0","light brown","grits","floral"
"1854","Smooth Chocolator, The","Australia",2015,"Bolivia","Bolivia",72,2.75,3,"1","1","0","0","0","1","0","floral","intense","pungent"
"1855","Smooth Chocolator, The","Australia",2016,"Ecuador","Porcelana, Sorotaima,Machiques,batch pcl001",70,4,3,"1","1","0","0","0","1","0","ligt color","creamy","peanut"
"1856","Smooth Chocolator, The","Australia",2016,"Venezuela","Guasare, La Sierra de Perija, batch gua001",70,3.75,3,"1","1","0","0","0","1","0","creamy","fruit","cocoa"
"1857","Smooth Chocolator, The","Australia",2016,"Belize","Maya Mtn, Moho R., Toledo D.",70,3.75,3,"1","1","0","0","0","1","0","apple","mild cherry",NA
"1858","Smooth Chocolator, The","Australia",2016,"Australia","Australia",67,3.75,3,"1","1","0","0","0","1","0","delicate","smooth","dairy"
"1859","Smooth Chocolator, The","Australia",2016,"Guatemala","Chimelb, Lanquin, Alta Verapaz, b-GUA001",70,3.25,3,"1","1","0","0","0","1","0","gummy","fatty","earthy"
"1860","Smooth Chocolator, The","Australia",2016,"Vietnam","Tien Giang",70,3,3,"1","1","0","0","0","1","0","creamy","molasses","off note"
"1861","Smooth Chocolator, The","Australia",2017,"Dominican republic","Oko Caribe, DOR005",70,3.5,3,"1","1","0","0","0","1","0","cherry","rich choco",NA
"1862","Smooth Chocolator, The","Australia",2017,"Haiti","Pisa, batch HA102",70,3.5,3,"1","1","0","0","0","1","0","complex","earthy","melon"
"1863","Snake & Butterfly","U.S.A",2010,"Ecuador","Ecuador",68,3.25,3,"1","1","0","0","0","1","0","fudgey then spicy","vanilla",NA
"1864","Snake & Butterfly","U.S.A",2010,"Madagascar","Madagascar",68,3,3,"1","1","0","0","0","1","0","mild cocoa","fruity",NA
"1865","Snake & Butterfly","U.S.A",2011,"Ghana","Ghana",67,1.5,3,"1","1","0","0","0","1","0","perfume","strong chemical",NA
"1866","Soeka","Netherlands",2018,"Sulawesi","Sulawesi",66,3.25,3,"1","1","0","0","0","0","1","nuts","fruit","cocoa"
"1867","Soklet","India",2017,"India","India",70,2.75,3,"1","1","0","0","0","1","0","grassy","hammy",NA
"1868","Sol Cacao","U.S.A",2015,"Madagascar","Madagascar",72,3,2,"1","0","0","0","0","1","0","tangy","sour","intense"
"1869","Sol Cacao","U.S.A",2016,"Ecuador","Ecuador, Batch 1",70,3.5,2,"1","0","0","0","0","1","0","intense","simple","floral"
"1870","Solkiki","U.k.",2016,"Dominican republic","Castillo, Hispaniola, unroasted",85,2.75,2,"1","0","0","0","0","1","0","sticky","hammy","bitter"
"1871","Solkiki","U.k.",2016,"Peru","Maranon, Fortunato No. 4",68,2.75,2,"1","0","0","0","0","1","0","sticky","sandy","pungent"
"1872","Solkiki","U.k.",2019,"Philippines","Kablon Farms, Red Pod, 2018 harvest",70,2.5,3,"1","1","0","0","0","1","0","intense","dirty","floral"
"1873","Solomons Gold","New zealand",2016,"Solomon islands","Solomon Island",70,3.25,2,"1","0","0","0","0","1","0","sweet","roasty","spicy"
"1874","Solomons Gold","New zealand",2016,"Solomon islands","Solomon Island w/ nibs",75,3.25,2,"1","0","0","0","0","1","0","spicy","roasted","fresh nibs"
"1875","Solstice","U.S.A",2013,"Blend","Wasatch",70,3.5,3,"1","1","0","0","0","1","0","creamy","nutty","cocoa"
"1876","Solstice","U.S.A",2013,"Bolivia","Bolivia",70,3.25,2,"1","0","0","0","0","1","0","intense","leathery","cocoa"
"1877","Solstice","U.S.A",2013,"Peru","San Martin",70,3.25,3,"1","1","0","0","0","1","0","molasses","grape","sour"
"1878","Solstice","U.S.A",2013,"Madagascar","Sambirano",70,3,2,"1","0","0","0","0","1","0","dry","molasses","sour"
"1879","Solstice","U.S.A",2013,"Venezuela","Amazonas",70,3,2,"1","0","0","0","0","1","0","dairy","cheese","molasses"
"1880","Solstice","U.S.A",2014,"Uganda","Bundibugyo",70,3,3,"1","1","0","0","0","1","0","molasses","licorice","muted"
"1881","Solstice","U.S.A",2017,"Tanzania","Kilombero",70,3.25,3,"1","1","0","0","0","1","0","sticky","strong molasses",NA
"1882","Solstice","U.S.A",2018,"India","Anamalai",70,3.25,3,"1","1","0","0","0","1","0","molasses undertone","tangy",NA
"1883","Soma","Canada",2009,"Madagascar","Madagascar",70,3.75,3,"1","1","0","0","0","1","0","subtle red berry","complex",NA
"1884","Soma","Canada",2009,"Venezuela","Ocumare",70,3.75,3,"1","1","0","0","0","1","0","black tea",NA,NA
"1885","Soma","Canada",2009,"Ghana","Africa",70,3.5,3,"1","1","0","0","0","1","0","earthy","woody","vegetal"
"1886","Soma","Canada",2009,"Papua new guinea","Papua New Guinea",70,3.5,3,"1","1","0","0","0","1","0","smokey","mushroom","woodsy"
"1887","Soma","Canada",2009,"Dominican republic","Hispaniola",70,3,3,"1","1","0","0","0","1","0","sticky","few grits","mild fruit"
"1888","Soma","Canada",2009,"Dominican republic","Conacado",70,3,3,"1","1","0","0","0","1","0","slow to develop","nutty",NA
"1889","Soma","Canada",2010,"Blend","Black Science Blend 1, DR, Ecuador, Peru",70,3.75,3,"1","1","0","0","0","1","0","complex","nut","dried fruit"
"1890","Soma","Canada",2011,"Peru","Peruvian",64,4,3,"1","1","0","0","0","1","0","complex","spice","caramel"
"1891","Soma","Canada",2011,"Blend","Three Amigos(Chuao, Wild Bolivia, D.R.)",70,4,3,"1","1","0","0","0","1","0","strawberry","cocoa","nutty"
"1892","Soma","Canada",2011,"Dominican republic","Elvesia P., Black Science",70,3.75,3,"1","1","0","0","0","1","0","dried fruit","tart",NA
"1893","Soma","Canada",2011,"Bolivia","Alto Beni, Wild Bolivian",70,3.5,3,"1","1","0","0","0","1","0","earthy","mild tannic","woody"
"1894","Soma","Canada",2011,"Venezuela","Chuao",70,3.5,3,"1","1","0","0","0","1","0","strawberry","green mint",NA
"1895","Soma","Canada",2011,"Grenada","Grenada, Black Science",70,2.75,3,"1","1","0","0","0","1","0","super temper","astringent","burn"
"1896","Soma","Canada",2012,"Blend","Dual Origins, Sambirano, Elvesia, batch SD06",70,4,3,"1","1","0","0","0","1","0","creamy","raisin","lemon"
"1897","Soma","Canada",2012,"Blend","Dancing in Your Head, 5 bean blend",70,4,3,"1","1","0","0","0","1","0","creamy","complex","peanut"
"1898","Soma","Canada",2012,"U.s.a.","O'ahu Island",70,3.75,3,"1","1","0","0","0","1","0","cranberries","cocoa",NA
"1899","Soma","Canada",2012,"Venezuela","Carenero Superior, batch CS2",70,3.75,3,"1","1","0","0","0","1","0","intense","rich burnt caramel",NA
"1900","Soma","Canada",2012,"Guatemala","Cahabon Region, batch Tri1",70,3.5,3,"1","1","0","0","0","1","0","sandy","earthy","tangy wine"
"1901","Soma","Canada",2012,"Blend","Eastern Promises, Mad., Java, PNG, batch EP1",70,3.5,3,"1","1","0","0","0","1","0","smoke","tobacco","black pepper"
"1902","Soma","Canada",2012,"Papua new guinea","Papua New Guinea",85,3.5,3,"1","1","0","0","0","1","0","mild smoke","fruit","mild burnt"
"1903","Soma","Canada",2012,"Haiti","Noula Coop",70,3.25,3,"1","1","0","0","0","1","0","uneven","grassy","roasty"
"1904","Soma","Canada",2013,"Blend","Crazy 88, Guat., D.R., Peru, Mad., PNG",88,4,3,"1","1","0","0","0","1","0","pronounced berry","mild smoke",NA
"1905","Soma","Canada",2013,"Venezuela","Maracaibo, El Vigia",70,4,3,"1","1","0","0","0","1","0","delicate","nutty","cocoa"
"1906","Soma","Canada",2013,"Blend","Equator, Peru, Dom. Rep",67,4,3,"1","1","0","0","0","1","0","roasted nuts","burnt brownie",NA
"1907","Soma","Canada",2013,"Jamaica","Bachelor's Hall E., St. Thomas Parish, batch bh1",70,4,3,"1","1","0","0","0","1","0","floral","berry","clove"
"1908","Soma","Canada",2013,"Dominican republic","Rizek Cacao, batch DR 12",77,3.75,3,"1","1","0","0","0","1","0","smoke","burnt caramel","citrus"
"1909","Soma","Canada",2013,"Trinidad","Sangre Grande P.",70,3.75,3,"1","1","0","0","0","1","0","creamy","brownie mix","roasty"
"1910","Soma","Canada",2013,"Venezuela","Patanemo",70,3.75,3,"1","1","0","0","0","1","0","nutty","chocolate ice cream",NA
"1911","Soma","Canada",2013,"Indonesia","Java",70,3.25,3,"1","1","0","0","0","1","0","creamy","smokey","some fruit"
"1912","Soma","Canada",2013,"Blend","Chef's Blend",70,3.25,3,"1","1","0","0","0","1","0","grassy","dairy","mild fatty"
"1913","Soma","Canada",2013,"Venezuela","Orinoco, batch ORI 1",70,3.25,3,"1","1","0","0","0","1","0","creamy","nutty","roasty"
"1914","Soma","Canada",2013,"Peru","Apurimac, El Quinacho Co-op",70,2.75,3,"1","1","0","0","0","1","0","creamy","medicinal","mild fruit"
"1915","Soma","Canada",2014,"Peru","Maranon Canyon",70,3.75,3,"1","1","0","0","0","1","0","creamy","sour orange",NA
"1916","Soma","Canada",2014,"Vanuatu","Espiritu Santo, 'Smoke Monster', batch sm1",70,3.75,3,"1","1","0","0","0","1","0","creamy","smokey","rich cocoa"
"1917","Soma","Canada",2014,"Nicaragua","La Tronca, Matagalpa",70,3.5,3,"1","1","0","0","0","1","0","basic chocolate","accessible",NA
"1918","Soma","Canada",2014,"Ecuador","Camino Verde P., Balao, Guayas",80,3.5,3,"1","1","0","0","0","1","0","robust","nutty","brownie"
"1919","Soma","Canada",2014,"Nicaragua","La Dalia",70,3.25,3,"1","1","0","0","0","1","0","spicy","woodsy",NA
"1920","Soma","Canada",2014,"Blend","Little Big Man, Madagascar & Ecuador",70,3.25,3,"1","1","0","0","0","1","0","tart","mild sour",NA
"1921","Soma","Canada",2015,"Venezuela","Porcelana",75,4,3,"1","1","0","0","0","1","0","balanced","nuts","strawberry"
"1922","Soma","Canada",2015,"Venezuela","CSB Chama",70,3.5,3,"1","1","0","0","0","1","0","roasted nuts","dried fruit",NA
"1923","Soma","Canada",2016,"Vietnam","Tien Giang, Black S., batch VIT60420.0",70,4,3,"1","1","0","0","0","1","0","creamy","honey","blackberry"
"1924","Soma","Canada",2016,"Nicaragua","Chuno, San Jose de Bocay, Pantasma R.,B.S.",70,3.75,3,"1","1","0","0","0","1","0","evolves black pepper to citrus",NA,NA
"1925","Soma","Canada",2016,"Blend","Abstract S. w/ Jamaica nibs,batch abs60323.0",75,3.75,3,"1","1","0","0","0","1","0","banana","nutty",NA
"1926","Soma","Canada",2016,"Dominican republic","Oko Caribe, Duarte P., Collab w Chocosol",62,3.5,3,"1","1","0","0","0","1","0","creamy","sweet","deep choco"
"1927","Soma","Canada",2016,"Madagascar","Sambirano Valley, Black Science, B-60307.0",70,3.5,3,"1","1","0","0","0","1","0","robust dark tropical fruit",NA,NA
"1928","Soma","Canada",2016,"Brazil","Bahia Black, batch bra50722.1",70,3.5,3,"1","1","0","0","0","1","0","creamy","diluted","mild choco"
"1929","Soma","Canada",2016,"Ecuador","Camino Verde, Black S., batch cvu6030.0",70,3.25,3,"1","1","0","0","0","1","0","nutty","banana","harsh ending"
"1930","Soma","Canada",2017,"Colombia","Arauca",70,4,3,"1","1","0","0","0","1","0","creamy","honey","marshmallow"
"1931","Soma","Canada",2017,"Fiji","Fiji",70,3.25,3,"1","1","0","0","0","1","0","creamy","roasty","woody"
"1932","Soma","Canada",2018,"Madagascar","Bejofo, Sambirano V., Akesson E.",70,4,3,"1","1","0","0","0","1","0","creamy","acidic","balanced"
"1933","Soma","Canada",2018,"Venezuela","Choroni, Aragua, Finca Torres Farm",70,4,3,"1","1","0","0","0","1","0","nutty","cocoa",NA
"1934","Soma","Canada",2018,"Haiti","Pisa, Creole Gardens",70,3,3,"1","1","0","0","0","1","0","sweet edge","lemon","muted"
"1935","Somerville","U.S.A",2014,"U.s.a.","Hawai'i Island, Big Island",70,3.5,2,"1","0","0","0","0","1","0","intense","tannic","choco"
"1936","Somerville","U.S.A",2014,"Nicaragua","Nicaragua",70,3.25,2,"1","0","0","0","0","1","0","earthy","dried fruit","complex"
"1937","Soul","Canada",2017,"Madagascar","Madagascar",70,3.5,2,"1","0","0","0","0","1","0","tart","sour","basic"
"1938","Soul","Canada",2017,"Venezuela","Venezuela",75,3.5,2,"1","0","0","0","0","1","0","dry","earthy","roasty"
"1939","Soul","Canada",2017,"Tanzania","Tanzania",80,3.5,2,"1","0","0","0","0","1","0","sticky","mild fruit","brownie"
"1940","Soul","Canada",2017,"Dominican republic","Dominican Republic",70,3.25,2,"1","0","0","0","0","1","0","few grits","sweet","cocoa"
"1941","Soul","Canada",2017,"Ecuador","Ecuador",75,3.25,2,"1","0","0","0","0","1","0","dry","floral","earthy"
"1942","Soul","Canada",2017,"Papua new guinea","Papua New Guinea",77,3.25,2,"1","0","0","0","0","1","0","sandy","smokey","fruit"
"1943","Spagnvola","U.S.A",2012,"Dominican republic","AgroCriso Plantation",75,3.25,4,"1","1","1","0","0","1","0","oily","floral",NA
"1944","Spagnvola","U.S.A",2012,"Dominican republic","AgroCriso Plantation",70,3,4,"1","1","1","0","0","1","0","oily","floral","dairy"
"1945","Spagnvola","U.S.A",2012,"Dominican republic","AgroCriso Plantation",80,3,4,"1","1","1","0","0","1","0","fatty","muted strawberry",NA
"1946","Spencer","Australia",2014,"Vanuatu","Malekula Island",72,2.75,3,"1","1","0","0","0","1","0","bready","sour milk","fatty"
"1947","Spencer","Australia",2016,"Ecuador","Ecuador, lot E432314L",70,3.75,3,"1","1","0","0","0","1","0","floral","sandy",NA
"1948","Spencer","Australia",2016,"Madagascar","Madagascar, lot M0403R",70,3.75,3,"1","1","0","0","0","1","0","powdery","cherry","astringent"
"1949","Spencer","Australia",2016,"Dominican republic","Dominican Republic, lot D82R",70,3.5,3,"1","1","0","0","0","1","0","spicy","chocolatey",NA
"1950","Spencer","U.S.A",2017,"Dominican republic","Dominican Republic",70,3.75,3,"1","1","0","0","0","1","0","sandy","robust","grapes"
"1951","Spencer","U.S.A",2017,"Ecuador","Ecuador",70,3.5,3,"1","1","0","0","0","1","0","floral","astringent",NA
"1952","Spencer","U.S.A",2017,"Peru","Peru",70,2.75,3,"1","1","0","0","0","1","0","floral","earthy","burnt rubber"
"1953","Sprungli (Felchlin)","Switzerland",2013,"Bolivia","Alto Beni",70,3,4,"1","1","0","1","0","1","0","fatty","mild fruit","off note"
"1954","SRSLY","U.S.A",2013,"Dominican republic","Dominican Republic",70,3,3,"1","0","0","1","0","1","0","unrefined","sweet","mild coffee"
"1955","SRSLY","U.S.A",2013,"Dominican republic","Dominican Republic",84,2.25,3,"1","0","0","1","0","1","0","gritty","intense coffee","metallic"
"1956","Starchild","U.S.A",2015,"Ecuador","Bolivar, Arriba",70,3,4,"1","1","1","0","0","0","1","coconut","mild vanilla",NA
"1957","Starchild","U.S.A",2015,"Dominican republic","Hispaniola",70,3,4,"1","1","1","0","0","0","1","coconut","cocoa","few grits"
"1958","Starchild","U.S.A",2015,"Guatemala","Cacao Verapaz",70,3,4,"1","1","1","0","0","0","1","dried fruit","coconut","few grits"
"1959","Starchild","U.S.A",2015,"Nicaragua","Rio Tuma",70,3,4,"1","1","1","0","0","0","1","brownie","few grits","sandy"
"1960","Starchild","U.S.A",2015,"Madagascar","Sambirano Valley",70,3,4,"1","1","1","0","0","0","1","red fruit","coconut",NA
"1961","Stella (aka Bernrain)","Switzerland",2011,"India","India",72,3.25,4,"1","1","1","0","0","1","0","peanut butter","vanilla","artificial"
"1962","Stella (aka Bernrain)","Switzerland",2012,"Brazil","Bahia, Agri-Forestal Plantation, 2010",68,2.75,4,"1","1","1","0","0","1","0","creamy","vanilla","moldy"
"1963","Stone Grindz","U.S.A",2014,"Ecuador","Ecuador, Midnight Dark, batch 600414",84,3.5,3,"1","1","0","0","0","1","0","floral","hints of fruit",NA
"1964","Stone Grindz","U.S.A",2014,"Ecuador","Ecuador, Twilght Dark, batch 500414",70,3.5,3,"1","1","0","0","0","1","0","oily surface","floral","earthy"
"1965","Stone Grindz","U.S.A",2017,"Bolivia","Wild Bolivia, batch 260",70,2.5,3,"1","1","0","0","0","1","0","fatty","rubber","off notes"
"1966","StRita Supreme","U.S.A",2012,"Philippines","Samar, East Visayas region",75,2.75,4,"1","1","1","0","0","1","0","bland","earthy",NA
"1967","StRita Supreme","U.S.A",2012,"Philippines","Samar, East Visayas region",65,2.5,4,"1","1","1","0","0","1","0","vanilla","sweet",NA
"1968","StRita Supreme","U.S.A",2012,"Philippines","Samar, East Visayas region",70,2.5,4,"1","1","1","0","0","1","0","dry","sweet","vanilla(n)"
"1969","Sublime Origins","U.S.A",2013,"Belize","Moho Valley",78,3.25,2,"1","0","0","0","0","1","0","intense","rich","dark berry"
"1970","Sublime Origins","U.S.A",2013,"Madagascar","Sambirano",67,2.75,2,"1","0","0","0","0","1","0","molasses","sour","astringent"
"1971","Summerbird","Denmark",2016,"Peru","Peru",71,3,5,"1","1","1","1","0","1","0","powdery","vanilla","earthy"
"1972","Summerbird","Denmark",2016,"Peru","Peru",61,2.5,5,"1","1","1","1","0","1","0","sandy","sweet","vanilla"
"1973","Suruca Chocolate","Venezuela",2016,"Venezuela","Venezuela",60,3,3,"1","1","0","0","0","1","0","sticky","sweet","nutty"
"1974","Suruca Chocolate","Venezuela",2016,"Venezuela","Venezuela",70,2.75,3,"1","1","0","0","0","1","0","sticy","nutty","roasty"
"1975","Svenska Kakaobolaget","Sweden",2015,"Sri lanka","Sri Lanka",70,2.75,2,"1","0","0","0","0","1","0","ham","sour","intense"
